artista_id,nombre_cancion_album,tipo_album_cancion,año_lanzamiento,género
450,"Para Siempre",album,2022,"Música Española"
451,"Vivaldi Summer Storm",single,2022,"Música Española"
452,"Fantasmagoria - Hidrogenesse Remix",single,2021,"Música Española"
340,"Amor Escupido",album,2022,"Música Española"
326,"Parte III: Muerte y Resurrección",album,2022,"Música Española"
453,"Mágico trágico",album,2022,"Música Española"
362,"Cuanto antes (feat. Lali)",single,2022,"Música Española"
340,Colgao,album,2022,"Música Española"
454,"Más Fuerte Que el Dolor",album,2021,"Música Española"
440,"La Góndola",album,2022,"Música Española"
381,"Nadie Sabe Que Te Quiero",single,2022,"Música Española"
448,"Seguiré al Sol",album,2022,"Música Española"
400,Oye,album,2022,"Música Española"
364,Amanita,album,2022,"Música Española"
320,"Ave de paso (con Ana Mena)",single,2022,"Música Española"
455,Abäk,album,2022,"Música Española"
456,"De Perreo",single,2021,"Música Española"
457,"Por el Valle de las Sombras",album,2022,"Música Española"
385,"Más Alcohol",single,2021,"Música Española"
419,"Veneno (feat. Bunbury)",album,2021,"Música Española"
424,"Te Lo Digo Todo Y No Te Digo Na",album,2021,"Música Española"
327,"NUESTRO MUNDO",album,2022,"Música Española"
423,Ey!,single,2022,"Música Española"
354,Lluevo,album,2021,"Música Española"
458,"Casa Kira",single,2022,"Música Española"
431,Cafuné,album,2021,"Música Española"
459,"Quiero Quedarme para Siempre",single,2022,"Música Española"
455,"Hasta Vencer",album,2022,"Música Española"
450,Ego,album,2022,"Música Española"
379,"Esto Que Tengo Contigo",album,2022,"Música Española"
460,"Las Manos (feat. Leo Rizzi)",single,2022,"Música Española"
383,"Vivo Vigilado",album,2021,"Música Española"
370,"Tocado y Hundido",album,2022,"Música Española"
430,"Mother Earth",single,2021,"Música Española"
409,"La chispa adecuada",album,2021,"Música Española"
461,"Seguiriya Madre",album,2022,"Música Española"
367,Vuela,album,2021,"Música Española"
423,Sherezade,album,2022,"Música Española"
65,"La Musa & El Espíritu",compilation,2021,"Música Española"
423,Eterna,album,2022,"Música Española"
385,"A la tumba",single,2021,"Música Española"
351,"Everyday Things",album,2022,"Música Española"
462,Adela,album,2021,"Música Española"
315,"360 Remix",single,2022,"Música Española"
398,"Abierto en Vena",album,2021,"Música Española"
435,"Las Flores",single,2022,"Música Española"
463,"Carmen Fantasy, Op. 25: II. Lento assai",album,2022,"Música Española"
356,"La Teoría",single,2022,"Música Española"
437,Faith,single,2022,"Música Española"
353,"Dos erizos",album,2022,"Música Española"
335,"Sálvese Quien Pueda",album,2021,"Música Española"
464,"Magia de Luna",album,2021,"Música Española"
423,"Polvo Vacío (Original Version)",album,2022,"Música Española"
352,"Cuando Te Muerdes El Labio",album,2021,"Música Española"
348,"Julio Iglesias",album,2022,"Música Española"
353,"Despedida y cierre (feat. Manuel Carrasco)",single,2021,"Música Española"
65,"La Batalla Con Los Cueros De Vino",compilation,2021,"Música Española"
463,"Carmen Fantasy, Op. 25: I. Moderato",album,2022,"Música Española"
339,Repetíamos,single,2021,"Música Española"
465,"Pitch Black",album,2021,"Música Española"
450,Condenado,album,2022,"Música Española"
442,"Ojo de Halcón",album,2022,"Música Española"
340,Platicamos,single,2022,"Música Española"
418,Rumbapop,single,2022,"Música Española"
315,360,single,2021,"Música Española"
419,"En algún lugar (feat. Santi Balmes & Víctor Cabezuelo)",single,2021,"Música Española"
466,Curandero,album,2022,"Música Española"
466,"A Veces",album,2022,"Música Española"
317,"Beso robado",single,2022,"Música Española"
467,"Si Vuelves Tarde",single,2022,"Música Española"
427,"Tal Vez",album,2022,"Música Española"
413,"No Nos Vamos",single,2022,"Música Española"
352,"Stranger Things",album,2021,"Música Española"
362,"¿Qué pides tú? (feat. Pablo López)",album,2022,"Música Española"
468,"En Paz Conmigo",single,2021,"Música Española"
426,"La mujer cactus y el hombre globo",album,2021,"Música Española"
399,Apariencias,single,2022,"Música Española"
342,Últimamente,single,2022,"Música Española"
374,guerrera,single,2021,"Música Española"
469,"Puede Ser (V2.0)",single,2021,"Música Española"
442,Desamparados,album,2022,"Música Española"
334,5G,album,2021,"Música Española"
377,Adelita,single,2022,"Música Española"
319,"Las Solteras",single,2022,"Música Española"
470,"Granados: 12 Danzas españolas: No. 5, Andaluza",album,2022,"Música Española"
471,"7 Canciones populares españolas: No. 5, Nana (Arr. Halffter)",album,2021,"Música Española"
337,"Guerra y paz (feat. Carlos Escobedo)",album,2021,"Música Española"
430,YKN,single,2021,"Música Española"
381,"La Costa Breve",single,2021,"Música Española"
346,"FUCK OFF",album,2022,"Música Española"
472,"Voy a quedarme",single,2021,"Música Española"
459,"Tenía Tanto Que Darte",single,2021,"Música Española"
385,Rumba,album,2022,"Música Española"
355,Brindis,album,2021,"Música Española"
355,"No Hay Manera",album,2021,"Música Española"
473,"Chanteito Pa' un Ex",single,2021,"Música Española"
382,"Si Me Crees",single,2022,"Música Española"
474,"No Time",single,2021,"Música Española"
364,"Malagueña Salerosa",single,2022,"Música Española"
340,Alterboy,album,2022,"Música Española"
378,"Polaris (XXI)",album,2021,"Música Española"
344,"No Te Olvidas de Él",single,2021,"Música Española"
325,Agarraito,single,2022,"Música Española"
475,"No Saben Como Vivo",single,2021,"Música Española"
364,"Vidalita del mar",album,2022,"Música Española"
398,"Penúltimo beso (feat. Miguel Campello)",single,2022,"Música Española"
476,"SacaLaCamara - Remix",single,2022,"Música Española"
442,Medallones,album,2022,"Música Española"
376,"I Need You",album,2022,"Música Española"
356,"Hijos Contigo",single,2021,"Música Española"
477,"Ojitos Negros",single,2021,"Música Española"
359,"Salud y Libertad - Con Foyone & Sceno",single,2022,"Música Española"
353,"Verano Eterno",album,2022,"Música Española"
355,"Sota, Caballo y Yo",album,2021,"Música Española"
315,"Malas Yerbas",single,2021,"Música Española"
382,Tenemos,album,2022,"Música Española"
383,23,album,2021,"Música Española"
353,Dinamita,album,2022,"Música Española"
478,"Soy Esa Mujer",single,2021,"Música Española"
396,"La Florinata",single,2022,"Música Española"
430,Cabroncete,single,2022,"Música Española"
340,Kriño,single,2022,"Música Española"
343,Superpoderes,album,2022,"Música Española"
316,"7 Lágrimas",single,2021,"Música Española"
65,Loca,compilation,2021,"Música Española"
389,"Ayer (feat. Lía Kali)",single,2021,"Música Española"
403,"La Virgen de La Humanidad",album,2021,"Música Española"
479,Inercia,album,2021,"Música Española"
398,"Penúltimo beso (feat. Miguel Campello)",album,2022,"Música Española"
405,"Mañana voy a Burgos",album,2021,"Música Española"
435,"Estimado John",single,2022,"Música Española"
408,"En el barro",album,2021,"Música Española"
398,"Cuando Se Apaga la Luz",album,2022,"Música Española"
370,"La Hipoteca - Remix",album,2022,"Música Española"
346,"INTELIGENCIA EMOCIONAL",album,2022,"Música Española"
340,"Velocidad a tope",album,2022,"Música Española"
339,"Quiero Decirte - Zeper Remix",single,2022,"Música Española"
368,"Clima Tropical",single,2021,"Música Española"
381,Paradisíaco,single,2022,"Música Española"
378,"Le Voyage, Pt. 2 (Back to Space)",album,2022,"Música Española"
480,"Un Fantasma Enamorado",single,2022,"Música Española"
455,"El Tango de Lilith",album,2022,"Música Española"
481,"Vamos A Olvidar",single,2022,"Música Española"
463,"Carmen Fantasy, Op. 25: III. Allegro moderato",album,2022,"Música Española"
348,"A Todos Mis Amantes",album,2022,"Música Española"
337,"Nos han robado la primavera",album,2022,"Música Española"
408,"Cada vez cadáver",album,2021,"Música Española"
335,Celebraré,album,2021,"Música Española"
352,Iceberg,album,2021,"Música Española"
440,"La amenaza",album,2021,"Música Española"
482,"Cómete Mi Éxito",single,2021,"Música Española"
354,Azul,single,2022,"Música Española"
371,Millennial,album,2021,"Música Española"
483,"Snake in the Grass",album,2021,"Música Española"
484,"Homenaje a Antonio de Cabezón: III. Glosa",album,2021,"Música Española"
448,Perros,album,2022,"Música Española"
325,"Te Han Visto Llorar",album,2021,"Música Española"
345,"Tal Como Eres",album,2021,"Música Española"
450,"A por Ellos",album,2022,"Música Española"
321,"Puedes Contar Conmigo",album,2021,"Música Española"
386,Pelear,album,2022,"Música Española"
485,"La vida moderna (feat. Love of Lesbian)",single,2022,"Música Española"
392,"Contra Corriente",album,2022,"Música Española"
486,"Amor del Bo",album,2022,"Música Española"
395,"TE PIENSO A CADA HORA",album,2022,"Música Española"
382,Vida,single,2022,"Música Española"
487,"We Stand Alone",album,2021,"Música Española"
424,"Como Si Nada",album,2021,"Música Española"
488,"Buena muerte",album,2022,"Música Española"
356,Hamaca,single,2021,"Música Española"
432,MERICHANE,album,2021,"Música Española"
385,"Platos rotos",album,2022,"Música Española"
413,Mientes,single,2021,"Música Española"
323,"La última - De La Serie "La última"",single,2022,"Música Española"
385,"Quiero volar",album,2022,"Música Española"
464,"Lágrimas de Cera",album,2021,"Música Española"
352,"A Medio Centímetro",album,2021,"Música Española"
315,Verdadero,single,2021,"Música Española"
315,"No Te Entiendo",album,2021,"Música Española"
468,"El Amor Que No Te Diste - Cicatrices # 2",single,2022,"Música Española"
396,GUAGUAGUA,album,2021,"Música Española"
325,Olvidarte,album,2021,"Música Española"
489,Ataecina,album,2021,"Música Española"
420,"Av. Rafaela Ybarra",single,2021,"Música Española"
352,Infinitos,album,2021,"Música Española"
326,"Veo tan Dentro",single,2022,"Música Española"
337,"Abrazos que curan",album,2021,"Música Española"
490,"Scènes d’enfants: No. 5, Jeunes filles au Jardin - Live",album,2022,"Música Española"
491,"Muero Por Verte",single,2021,"Música Española"
492,"Secreto a Voces",album,2021,"Música Española"
364,"Mil y una noches",single,2021,"Música Española"
431,Fantasmas,album,2021,"Música Española"
423,"Lágrimas de un Ángel",album,2022,"Música Española"
371,"Tan Alto Como Tus Dudas",album,2021,"Música Española"
321,"La Playa",album,2021,"Música Española"
493,"Al Final Abrazos",single,2021,"Música Española"
494,"Soft Air",album,2021,"Música Española"
488,"Nuestra fosa",album,2022,"Música Española"
321,Rosas,album,2021,"Música Española"
323,"Me levanté",album,2022,"Música Española"
376,Granular,single,2021,"Música Española"
483,"Get You",single,2021,"Música Española"
495,"Mallorca, Op. 202",single,2022,"Música Española"
360,"Hay Que Vivir El Momento",single,2022,"Música Española"
437,"Pull Me Under",single,2022,"Música Española"
391,Still,album,2022,"Música Española"
496,Minster,single,2021,"Música Española"
450,"Que Se Vaya",album,2022,"Música Española"
364,"Que seas vos",single,2022,"Música Española"
497,"El Mismo Aire",single,2021,"Música Española"
498,Dile,album,2022,"Música Española"
499,"Volver a ser Romeo (feat. Galvan Real)",album,2021,"Música Española"
457,"Pecado de Ángel",album,2022,"Música Española"
500,"Ay de ti, ay de mí",album,2021,"Música Española"
492,Vete,album,2021,"Música Española"
447,Calma,album,2022,"Música Española"
380,"#RapSinCorte VII",album,2021,"Música Española"
340,"Desconexión (feat. GARABATTO)",album,2022,"Música Española"
501,"El Odio. Parte I",single,2021,"Música Española"
502,Quiero,album,2022,"Música Española"
418,Dale,album,2022,"Música Española"
353,"Y yo latiendo",single,2021,"Música Española"
452,"Momentismo absoluto",single,2021,"Música Española"
325,"El Plan",single,2022,"Música Española"
503,Palos,single,2021,"Música Española"
492,"Tejiendo Alas",album,2021,"Música Española"
504,"Tuvo Su Tiempo",album,2021,"Música Española"
338,"Y te pido perdón",single,2021,"Música Española"
471,"7 Canciones populares españolas: No. 3, Asturiana (Arr. Halffter)",album,2021,"Música Española"
340,Nena,single,2022,"Música Española"
498,Tinder,album,2022,"Música Española"
372,Llegará,single,2022,"Música Española"
497,"Otro Bonito Final",single,2021,"Música Española"
455,"Recuerdos del Alma",album,2022,"Música Española"
440,"Total 90",album,2022,"Música Española"
442,TT,album,2022,"Música Española"
393,"El sur (feat. Bunbury)",single,2021,"Música Española"
337,"Bandera Negra",single,2021,"Música Española"
418,Madrid,album,2022,"Música Española"
419,"Esos ojos negros (feat. Amaia)",album,2021,"Música Española"
505,"Desconfía de ese chico",album,2021,"Música Española"
506,"Romance del los Pinos",album,2021,"Música Española"
507,"Hacerte Volar",album,2021,"Música Española"
395,AIRE,album,2022,"Música Española"
327,"A TI MUJER",single,2022,"Música Española"
508,"La Suerte de Mi Vida - 2021",album,2021,"Música Española"
362,"Ella vive en mí (feat. Antonio Orozco)",single,2022,"Música Española"
418,"San Blas",album,2022,"Música Española"
442,"Five O",album,2022,"Música Española"
360,"Que Importa",album,2022,"Música Española"
441,"Camina la Vida - Extended",single,2022,"Música Española"
509,"12 Danzas españolas: No. 2, Oriental",album,2021,"Música Española"
364,Rebozo,album,2022,"Música Española"
465,Ōkami,album,2021,"Música Española"
356,"La Chispa",single,2022,"Música Española"
386,"Verte Ganar",album,2022,"Música Española"
409,"Mar adentro",album,2021,"Música Española"
360,Volviste,album,2022,"Música Española"
391,"Guiding Light",album,2022,"Música Española"
321,"Otra Vez Me Has Sacado a Bailar",album,2021,"Música Española"
447,"Ojos Tristes",album,2022,"Música Española"
510,"La Llorona",single,2022,"Música Española"
409,"Héroe de leyenda",album,2021,"Música Española"
348,"Así Bailaba",single,2022,"Música Española"
472,"Americana (feat. Echosmith)",single,2021,"Música Española"
511,"Me dijeron que ya no vives aquí",album,2021,"Música Española"
512,"Canción de Radio",album,2022,"Música Española"
513,"Paloma Blanca",single,2022,"Música Española"
406,"Cómo Me Voy a Olvidar",album,2022,"Música Española"
391,"Wave Growth - Retrospective",album,2021,"Música Española"
456,"Tequila y Candela",album,2021,"Música Española"
408,Fantasmas,album,2021,"Música Española"
385,"Dime que sí",single,2021,"Música Española"
514,"What Was Dreamt and Lived",single,2022,"Música Española"
410,"La esquina de Rowland",album,2021,"Música Española"
468,"Esperando el Meteorito - Cicatrices # 8",single,2022,"Música Española"
440,"El León",album,2022,"Música Española"
392,Llora,album,2022,"Música Española"
408,"Quiero gritar",album,2021,"Música Española"
382,"Desde la Ventana",album,2022,"Música Española"
315,Mentiras,single,2021,"Música Española"
424,"Oye Primo",album,2021,"Música Española"
351,Ataraxia,album,2022,"Música Española"
325,Pirata,single,2021,"Música Española"
318,"Watching Walk",album,2022,"Música Española"
503,"Bravo Murillo",single,2021,"Música Española"
383,"Don Juan",album,2021,"Música Española"
515,"No Hay Futuro",single,2022,"Música Española"
369,"Miedo y Asco en Madrid",album,2022,"Música Española"
356,Perdío,album,2021,"Música Española"
385,"Hasta que salga el sol",album,2022,"Música Española"
354,"Ese Lugar",album,2022,"Música Española"
398,"Roto y Elegante",single,2022,"Música Española"
367,"Suena en las Bodas",single,2022,"Música Española"
354,"Canto para Mi Pueblo",album,2021,"Música Española"
457,"Mi Libertad",album,2022,"Música Española"
396,BEJOUHHH,album,2021,"Música Española"
325,"Sin Buscarte",single,2022,"Música Española"
516,Maleduk2,single,2021,"Música Española"
517,"Uña y Carne",album,2021,"Música Española"
337,"Si supieras...",album,2022,"Música Española"
466,"El Licenciao",album,2022,"Música Española"
402,"Únicos - Violadores del Verso",album,2022,"Música Española"
518,"Extreme Fire Hazard",album,2022,"Música Española"
502,"La Jamaicana",album,2022,"Música Española"
519,Postureo,single,2021,"Música Española"
374,"la raíz",single,2022,"Música Española"
520,Maravilla,single,2021,"Música Española"
424,"La Vida Es Otra Cosa",single,2021,"Música Española"
329,"Esta Ausencia",album,2021,"Música Española"
440,"Salgo pa la calle",album,2021,"Música Española"
479,"El Hombre del Futuro",album,2021,"Música Española"
382,"¿Por Qué Falla Todo el Mundo?",album,2022,"Música Española"
382,Nudos,album,2022,"Música Española"
395,Valeria,single,2021,"Música Española"
340,Electricidad,album,2022,"Música Española"
492,Deshielo,album,2021,"Música Española"
492,"Se Busca",album,2021,"Música Española"
521,"Vientos de Guerra - Versión XXX",album,2021,"Música Española"
337,"La Vida Pirata",album,2021,"Música Española"
315,Mentiras,album,2021,"Música Española"
457,"El Poder de la Tormenta",album,2022,"Música Española"
418,"Tus Besos",album,2022,"Música Española"
440,"La calle gritos",album,2021,"Música Española"
385,"Cinco Jotas",single,2021,"Música Española"
385,"Dame calor",album,2022,"Música Española"
383,"Number Juan",album,2021,"Música Española"
348,"Aviam què passa - Estrella Damm 2021",single,2021,"Música Española"
448,"Baja Frecuencia",album,2022,"Música Española"
522,"La vida breve: Danse Espagnole",album,2021,"Música Española"
523,"Sol y Sal (feat. Rozalén, Tarque, Anni B Sweet, Second, Arde Bogotá, Miguel Rios, Nina de Juan)",single,2021,"Música Española"
524,"Por Amor al Arte",album,2021,"Música Española"
318,"Inside The Egg",album,2022,"Música Española"
402,"La Bolsa o la Vida",album,2022,"Música Española"
496,"Dark Sun",single,2022,"Música Española"
329,"A Partir De Hoy",album,2021,"Música Española"
525,"Visions II",single,2022,"Música Española"
399,Necesito,single,2021,"Música Española"
335,"Y Ahora Tú",album,2021,"Música Española"
391,"The Infinite",album,2021,"Música Española"
526,"Mil Noches en Vela",single,2022,"Música Española"
353,Marzo,album,2022,"Música Española"
385,"Tomo demasiado",album,2022,"Música Española"
527,"Cada momento que te vi",album,2022,"Música Española"
498,Kazike,album,2022,"Música Española"
389,Ven,single,2021,"Música Española"
528,"Princesa - 2022",single,2022,"Música Española"
411,"Perdóname X Ser Yo",album,2021,"Música Española"
402,Imperativo,album,2022,"Música Española"
529,"Así Es la Vida",single,2022,"Música Española"
530,"Pase lo que Pase",single,2021,"Música Española"
362,"Me arrepiento (feat. Luciano Pereyra)",album,2022,"Música Española"
492,"Abran Fuego",album,2021,"Música Española"
319,CALLE,single,2021,"Música Española"
393,"Los irrompibles",album,2021,"Música Española"
455,"Piratas del Coco",album,2022,"Música Española"
398,Mamá,album,2021,"Música Española"
337,"La isla de las 7 Calaveras - Intro",album,2021,"Música Española"
531,"El Circo de los Muertos",album,2022,"Música Española"
354,"Migas de Pan",album,2021,"Música Española"
352,Solaris,single,2021,"Música Española"
323,"La última - Versión acústica",album,2022,"Música Española"
321,"Muñeca de Trapo",album,2021,"Música Española"
340,"Bad man",album,2022,"Música Española"
385,"Cura de humildad",album,2022,"Música Española"
410,"Antes de ti",single,2021,"Música Española"
386,"Ven a Verte",album,2022,"Música Española"
363,Mañana,single,2021,"Música Española"
434,"Subeme al Cielo",album,2021,"Música Española"
352,Llegará,album,2021,"Música Española"
524,"La Noche de San Juan",album,2021,"Música Española"
359,"Bécquer - Con Ara Malikian",single,2021,"Música Española"
532,"Al olvido (feat. Ara Malikian, Rozalén, Coque Malla, Lori Meyers y Mikel Izal)",album,2022,"Música Española"
533,"En Una Calita",single,2021,"Música Española"
430,"Donde Vas - Original Mix",single,2021,"Música Española"
440,Guajiro,single,2021,"Música Española"
325,"Te Quiero Tanto",album,2021,"Música Española"
423,"¿Quién Me Salvará de Mí?",album,2022,"Música Española"
439,"Fuera de Mi (feat. José Alma)",single,2022,"Música Española"
442,Automático,album,2022,"Música Española"
373,"El Bien",single,2022,"Música Española"
324,"Simplemente Dilo",single,2021,"Música Española"
534,"España, Op. 165: II. Tango",album,2022,"Música Española"
440,Gladiadores,album,2022,"Música Española"
395,"MI MENTE",album,2022,"Música Española"
487,"Bleed the Crown",album,2021,"Música Española"
380,"#RapSinCorte XXII",album,2021,"Música Española"
409,"Entre dos tierras",album,2021,"Música Española"
383,"Fake Friends",album,2021,"Música Española"
337,"Quiero morirme en ti",album,2022,"Música Española"
323,"Dormir - Versión acústica",album,2022,"Música Española"
334,Sunydeis,album,2021,"Música Española"
455,"El Sanatorio",album,2022,"Música Española"
454,Némesis,album,2021,"Música Española"
391,Awake,album,2022,"Música Española"
466,"El Adormitar De Los Laureles",album,2022,"Música Española"
373,"El Mal",album,2022,"Música Española"
315,Despertar,album,2021,"Música Española"
355,"The Lox",album,2021,"Música Española"
364,"Redondico (como los albaricoques)",album,2022,"Música Española"
402,"Luz Escondida - Con FyahBwoy",album,2022,"Música Española"
535,Eclipse,album,2021,"Música Española"
368,Supersubmarina,album,2022,"Música Española"
436,"Que Se Joda Todo Lo Demás",album,2021,"Música Española"
385,"Fuego, Fuego",single,2021,"Música Española"
315,Loop,album,2021,"Música Española"
364,"Quien encendió la luz",single,2022,"Música Española"
315,"Solo En Casa :(",album,2021,"Música Española"
536,"A VECES",album,2022,"Música Española"
337,"No me digas adiós",single,2022,"Música Española"
452,"Mi burbuja vital",single,2022,"Música Española"
362,"Destinados (feat. Yoly Saa)",album,2022,"Música Española"
349,"Me Quedo (feat. Ana Mena)",single,2021,"Música Española"
315,"cara :)",single,2021,"Música Española"
508,"Volverá - 2021",album,2021,"Música Española"
364,"Serranía del Brasil",single,2022,"Música Española"
537,"Propiñan de Melyor",album,2022,"Música Española"
536,"A VECES",album,2022,"Música Española"
398,"2018: Odisea en el Espacio",album,2021,"Música Española"
400,"Fumando Serio",album,2022,"Música Española"
395,"MI MENTE",album,2022,"Música Española"
400,"Hasta Cuando",single,2022,"Música Española"
442,Automático,album,2022,"Música Española"
417,Calma,single,2021,"Música Española"
65,"El Hada & La Luna",compilation,2021,"Música Española"
359,"Ringui Dingui - Andrés Campo Remix",single,2022,"Música Española"
440,Zenit,single,2022,"Música Española"
353,"Mejor de lo que contaste",album,2022,"Música Española"
508,"Volverá - 2021",album,2021,"Música Española"
339,"Quiero Decirte - DJ C Remix",single,2022,"Música Española"
518,"Speak Your Truth",album,2022,"Música Española"
487,Indoctrinate,album,2021,"Música Española"
354,"En Carne Viva",album,2021,"Música Española"
383,"Fake Friends",album,2021,"Música Española"
373,"El Bien",single,2022,"Música Española"
327,ANTIQUE,album,2022,"Música Española"
538,Nora,album,2021,"Música Española"
537,"Propiñan de Melyor",album,2022,"Música Española"
324,"Simplemente Dilo",single,2021,"Música Española"
378,"Faster than speed of light (XXI)",album,2021,"Música Española"
353,Imán,album,2022,"Música Española"
539,"My Endless Love",compilation,2022,"Música Española"
540,"Sin aliento - Remaster 2022",album,2022,"Música Española"
334,Sunydeis,album,2021,"Música Española"
349,"Me Quedo (feat. Ana Mena)",single,2021,"Música Española"
424,"Nuevo Para Los Dos",album,2021,"Música Española"
382,"Sal - Interludio",album,2022,"Música Española"
464,"El Hijo del Ayer",album,2021,"Música Española"
378,"Le Voyage, Pt. 1 (One Step to the Moon)",album,2022,"Música Española"
541,"Interbreeding Animosity",album,2021,"Música Española"
542,"Pipa y Placa",single,2022,"Música Española"
543,Agitar,album,2021,"Música Española"
321,Inmortal,album,2021,"Música Española"
544,"Blk Motion",single,2022,"Música Española"
396,MIERDA,album,2021,"Música Española"
337,"Desde mi cielo (feat. Leo Jiménez) - Versión Orquestal",album,2022,"Música Española"
464,"Nueva Era",album,2021,"Música Española"
487,Indoctrinate,single,2021,"Música Española"
362,"Sigo aquí (feat. Álvaro De Luna)",album,2022,"Música Española"
409,"El mar no cesa",album,2021,"Música Española"
446,"Johna Tones",single,2022,"Música Española"
545,"Nunca más",single,2022,"Música Española"
409,"Hace tiempo",album,2021,"Música Española"
395,INDIRECTAS,album,2022,"Música Española"
396,"EL GENUINO",album,2021,"Música Española"
393,"El mundo (feat. Gaby Moreno)",single,2021,"Música Española"
518,"The Many Licit Paths",album,2022,"Música Española"
454,"Dame una Razón",album,2021,"Música Española"
426,"Calle de la Llorería",single,2021,"Música Española"
418,"Amor De Verbena (feat. Dani Martin)",single,2021,"Música Española"
391,"Pale Sun - Retrospective",album,2021,"Música Española"
412,Perspectiva,single,2021,"Música Española"
321,"El 28",album,2021,"Música Española"
442,"Chorbo Real",album,2022,"Música Española"
482,"Nuestras Nubes",single,2022,"Música Española"
321,"La Niña Que Llora en Tus Fiestas",album,2021,"Música Española"
351,"Mount Cook",album,2022,"Música Española"
520,"40 NOCHES",single,2021,"Música Española"
409,"El estanque",album,2021,"Música Española"
317,"Desde cero (con Melendi)",single,2021,"Música Española"
546,"Sonata, Op. 61: III. Allegro vivo",album,2022,"Música Española"
355,Edificios,album,2021,"Música Española"
402,"Nada de Nada - Con Kase.O",album,2022,"Música Española"
547,"Grândola Vila Morena - War Version",single,2021,"Música Española"
548,"Quiero, Quiero y Quiero",album,2021,"Música Española"
549,Ramera,single,2021,"Música Española"
469,"Ámame 2.0",single,2022,"Música Española"
550,Despedida,album,2022,"Música Española"
391,Peaks,album,2022,"Música Española"
370,"Valientes de Sofá - Remix",album,2022,"Música Española"
439,"No me lo creo RMX",album,2021,"Música Española"
335,"Que Merezca la Pena",album,2021,"Música Española"
336,"La Historia De Un Viaje",single,2022,"Música Española"
323,"El cine - Versión acústica",album,2022,"Música Española"
419,"A tu lado (feat. Izaro)",album,2021,"Música Española"
323,"Quiero - Versión acústica",album,2022,"Música Española"
65,"El Beso",compilation,2021,"Música Española"
465,Oscilloscope,album,2021,"Música Española"
346,"FUCK OFF",single,2021,"Música Española"
352,Inertes,album,2021,"Música Española"
369,Intro,single,2022,"Música Española"
334,"MAJIN VEGETA",album,2021,"Música Española"
551,"Yo Te Besaré",single,2022,"Música Española"
440,"Reza por mí",album,2021,"Música Española"
318,"Floating Into The Avalanche",album,2022,"Música Española"
407,"Sin Ella",single,2021,"Música Española"
419,"Esos ojos negros (feat. Amaia)",single,2021,"Música Española"
423,Ey!,album,2022,"Música Española"
409,"Maldito duende",album,2021,"Música Española"
369,"Ghostface Killer",album,2022,"Música Española"
457,Destino,album,2022,"Música Española"
501,"El Odio. Parte I",album,2022,"Música Española"
466,"Amores Maníos",album,2022,"Música Española"
552,"Formula Paraiso",album,2021,"Música Española"
553,"Holy Crucifixion - DICA Remix",single,2021,"Música Española"
486,"Te Quiero Porque Te Quiero (Fandangos)",album,2022,"Música Española"
329,"Ave María",album,2021,"Música Española"
554,"Oysters In My Pocket",single,2022,Rock
555,Bones,album,2022,Rock
556,"Your Heart Or Mine",album,2022,Rock
557,"She Had Me At Heads Carolina",album,2022,Rock
558,"About You",album,2022,Rock
559,"I Ain't Worried",single,2022,Rock
560,"Good Times Go By Too Fast",album,2022,Rock
561,"I WANNA BE YOUR SLAVE",album,2021,Rock
562,"Fancy Like",album,2022,Rock
563,"Jump Around - 30 Years Remaster",album,2022,Rock
555,"Enemy (with JID) - from the series Arcane League of Legends",album,2022,Rock
564,"Thinking 'Bout You (feat. MacKenzie Porter)",album,2022,Rock
565,"Cold Heart - PNAU Remix",album,2021,Rock
566,"Hayloft II",album,2022,Rock
556,"Last Night Lonely",album,2022,Rock
565,"Cold Heart - PNAU Remix",single,2021,Rock
567,"Just the Way",album,2021,Rock
568,"Take It All Back",album,2022,Rock
559,Run,album,2021,Rock
569,"Twin Flames",single,2022,Rock
570,"What’s Your Country Song",album,2021,Rock
570,"Half Of Me",album,2022,Rock
571,"If I Didn’t Love You",album,2021,Rock
572,"Enjoy the Silence",single,2022,Rock
573,"Son Of The Dirty South",album,2022,Rock
560,"Can't Have Mine (Find You A Girl)",album,2022,Rock
574,"For God Is With Us",album,2022,Rock
555,Bones,single,2022,Rock
575,Ghost,album,2022,Rock
576,"Simulation Swarm",album,2022,Rock
567,"Take My Name",album,2021,Rock
577,"Drunk (And I Don't Wanna Go Home)",single,2021,Rock
578,INVISIBLE,album,2021,Rock
555,"Enemy (with JID) - from the series Arcane League of Legends",single,2021,Rock
579,Pasilyo,single,2022,Rock
564,"Stars Like Confetti",album,2022,Rock
580,"Mary On A Cross",compilation,2022,Rock
581,"Black Hole",album,2022,Rock
582,"Come What May",album,2021,Rock
583,"Edge of the Ocean",album,2022,Rock
584,"Light My Love",album,2021,Rock
585,"life imitates life",album,2022,Rock
586,"Cornerstone (feat. Zach Williams)",album,2022,Rock
587,23,single,2021,Rock
588,"Wild Child",album,2022,Rock
559,Sunshine,single,2021,Rock
583,Paradise,album,2022,Rock
589,"Wet Dream",album,2022,Rock
590,"Holy Forever",single,2022,Rock
591,"What's New Scooby-Doo?",single,2021,Rock
592,"We Got History",album,2022,Rock
559,"Rescue Me",album,2021,Rock
593,"Shy Away",album,2021,Rock
594,"Be Sweet",album,2021,Rock
595,"Good God Almighty",album,2021,Rock
596,"Missing Piece",album,2022,Rock
